WKT,id,area_m2,cell_size_m,grid_id
"POLYGON ((-71.3528668854124 -40.6268811487844,-71.3410528410573 -40.6271213634298,-71.3407384246483 -40.6181200678578,-71.3525508858711 -40.6178799290656,-71.3528668854124 -40.6268811487844))","301,5500",998627.343889199,"1000","301,5500"
"POLYGON ((-71.3410528410573 -40.6271213634298,-71.3292386546671 -40.6273603707057,-71.328925821463 -40.6183589996612,-71.3407384246483 -40.6181200678578,-71.3410528410573 -40.6271213634298))","302,5500",998637.024201527,"1000","302,5500"
"POLYGON ((-71.3292386546671 -40.6273603707057,-71.3174243269557 -40.62759817057,-71.3171130770285 -40.6185967244337,-71.328925821463 -40.6183589996612,-71.3292386546671 -40.6273603707057))","303,5500",998646.655749778,"1000","303,5500"
"POLYGON ((-71.3174243269557 -40.62759817057,-71.3056098586368 -40.6278347629809,-71.3053001920583 -40.6188332421337,-71.3171130770285 -40.6185967244337,-71.3174243269557 -40.62759817057))","304,5500",998656.238524627,"1000","304,5500"
"POLYGON ((-71.3056098586368 -40.6278347629809,-71.2937952504244 -40.6280701478968,-71.293487167266 -40.6190685527193,-71.3053001920583 -40.6188332421337,-71.3056098586368 -40.6278347629809))","305,5500",998665.772529964,"1000","305,5500"
"POLYGON ((-71.2937952504244 -40.6280701478968,-71.2819805030324 -40.6283043252762,-71.2816740033652 -40.6193026561493,-71.293487167266 -40.6190685527193,-71.2937952504244 -40.6280701478968))","306,5500",998675.257764429,"1000","306,5500"
"POLYGON ((-71.2819805030324 -40.6283043252762,-71.2701656171748 -40.6285372950778,-71.2698607010694 -40.6195355523824,-71.2816740033652 -40.6193026561493,-71.2819805030324 -40.6283043252762))","307,5500",998684.694225529,"1000","307,5500"
"POLYGON ((-71.2701656171748 -40.6285372950778,-71.2583505935657 -40.6287690572608,-71.2580472610924 -40.6197672413776,-71.2698607010694 -40.6195355523824,-71.2701656171748 -40.6285372950778))","308,5500",998694.08190767,"1000","308,5500"
"POLYGON ((-71.2583505935657 -40.6287690572608,-71.2465354329191 -40.6289996117843,-71.246233684148 -40.6199977230942,-71.2580472610924 -40.6197672413776,-71.2583505935657 -40.6287690572608))","309,5500",998703.420812885,"1000","309,5500"
"POLYGON ((-71.2465354329191 -40.6289996117843,-71.2347201359493 -40.6292289586077,-71.2344199709498 -40.6202269974916,-71.246233684148 -40.6199977230942,-71.2465354329191 -40.6289996117843))","310,5500",998712.710937506,"1000","310,5500"
"POLYGON ((-71.2347201359493 -40.6292289586077,-71.2229047033704 -40.6294570976907,-71.2226061222118 -40.6204550645295,-71.2344199709498 -40.6202269974916,-71.2347201359493 -40.6292289586077))","311,5500",998721.952282866,"1000","311,5500"
"POLYGON ((-71.2229047033704 -40.6294570976907,-71.2110891358967 -40.629684028993,-71.2107921386479 -40.6206819241677,-71.2226061222118 -40.6204550645295,-71.2229047033704 -40.6294570976907))","312,5500",998731.144842828,"1000","312,5500"
"POLYGON ((-71.2110891358967 -40.629684028993,-71.1992734342425 -40.6299097524748,-71.198978020972 -40.6209075763663,-71.2107921386479 -40.6206819241677,-71.2110891358967 -40.629684028993))","313,5500",998740.288617632,"1000","313,5500"
"POLYGON ((-71.1992734342425 -40.6299097524748,-71.1874575991222 -40.6301342680963,-71.1871637698981 -40.6211320210855,-71.198978020972 -40.6209075763663,-71.1992734342425 -40.6299097524748))","314,5500",998749.383606171,"1000","314,5500"
"POLYGON ((-71.1874575991222 -40.6301342680963,-71.1756416312502 -40.630357575818,-71.1753493861403 -40.621355258286,-71.1871637698981 -40.6211320210855,-71.1874575991222 -40.6301342680963))","315,5500",998758.429805425,"1000","315,5500"
"POLYGON ((-71.1756416312502 -40.630357575818,-71.1638255313409 -40.6305796756006,-71.1635348704126 -40.6215772879283,-71.1753493861403 -40.621355258286,-71.1756416312502 -40.630357575818))","316,5500",998767.427214845,"1000","316,5500"
"POLYGON ((-71.1638255313409 -40.6305796756006,-71.152009300109 -40.630800567405,-71.1517202234293 -40.6217981099735,-71.1635348704126 -40.6215772879283,-71.1638255313409 -40.6305796756006))","317,5500",998776.375830134,"1000","317,5500"
"POLYGON ((-71.152009300109 -40.630800567405,-71.1401929382688 -40.6310202511923,-71.1399054459045 -40.6220177243826,-71.1517202234293 -40.6217981099735,-71.152009300109 -40.630800567405))","318,5500",998785.275652611,"1000","318,5500"
"POLYGON ((-71.1374204422946 -40.6220637614959,-71.1399054459045 -40.6220177243826,-71.1401929382688 -40.6310202511923,-71.1330308742605 -40.6311528149022,-71.1374204422946 -40.6220637614959))","319,5500",407725.374882695,"1000","319,5500"
"POLYGON ((-71.8392571174484 -40.6069334432555,-71.8367307695212 -40.6069955687575,-71.8363501003183 -40.5979977695226,-71.8406412408754 -40.5978922324207,-71.8406700978407 -40.5979854711677,-71.840786455862 -40.5983968895306,-71.8407858224981 -40.5986427362491,-71.840785008173 -40.5989824898965,-71.8408416489986 -40.5998497781297,-71.8408808270718 -40.6006544267804,-71.8409023614378 -40.6014411998414,-71.8409950134835 -40.6019419359618,-71.8411033186235 -40.603274229558,-71.840367349631 -40.6044845912144,-71.8400372759384 -40.6051546071886,-71.8396661235838 -40.6058379851973,-71.8396425080731 -40.6059094782233,-71.8393593027685 -40.6066109250036,-71.8392571174484 -40.6069334432555))","259,5501",340605.555121675,"1000","259,5501"
"POLYGON ((-71.8367307695212 -40.6069955687575,-71.8249247423194 -40.6072851552855,-71.8245456522539 -40.5982872646318,-71.8363501003183 -40.5979977695226,-71.8367307695212 -40.6069955687575))","260,5501",998190.564320003,"1000","260,5501"
"POLYGON ((-71.8249247423194 -40.6072851552855,-71.8131185439545 -40.6075735367302,-71.8127410331135 -40.5985755550374,-71.8245456522539 -40.5982872646318,-71.8249247423194 -40.6072851552855))","261,5501",998202.242417227,"1000","261,5501"
"POLYGON ((-71.8131185439545 -40.6075735367302,-71.8013121751374 -40.6078607130409,-71.8009362436078 -40.5988626406887,-71.8127410331135 -40.5985755550374,-71.8131185439545 -40.6075735367302))","262,5501",998213.871832176,"1000","262,5501"
"POLYGON ((-71.8013121751374 -40.6078607130409,-71.7895056365791 -40.6081466841672,-71.7891312844476 -40.5991485215352,-71.8009362436078 -40.5988626406887,-71.8013121751374 -40.6078607130409))","263,5501",998225.452563665,"1000","263,5501"
"POLYGON ((-71.7895056365791 -40.6081466841672,-71.7776989289908 -40.6084314500587,-71.7773261563434 -40.5994331975267,-71.7891312844476 -40.5991485215352,-71.7895056365791 -40.6081466841672))","264,5501",998236.984607792,"1000","264,5501"
"POLYGON ((-71.7776989289908 -40.6084314500587,-71.7658920530835 -40.6087150106653,-71.7655208600062 -40.5997166686131,-71.7773261563434 -40.5994331975267,-71.7776989289908 -40.6084314500587))","265,5501",998248.467962662,"1000","265,5501"
"POLYGON ((-71.7658920530835 -40.6087150106653,-71.7540850095687 -40.6089973659374,-71.7537153961469 -40.5999989347447,-71.7655208600062 -40.5997166686131,-71.7658920530835 -40.6087150106653))","266,5501",998259.902625956,"1000","266,5501"
"POLYGON ((-71.7540850095687 -40.6089973659374,-71.7422777991575 -40.6092785158251,-71.7419097654763 -40.6002799958718,-71.7537153961469 -40.5999989347447,-71.7540850095687 -40.6089973659374))","267,5501",998271.288596796,"1000","267,5501"
"POLYGON ((-71.7422777991575 -40.6092785158251,-71.7304704225614 -40.6095584602792,-71.7301039687054 -40.600559851945,-71.7419097654763 -40.6002799958718,-71.7422777991575 -40.6092785158251))","268,5501",998282.625872848,"1000","268,5501"
"POLYGON ((-71.7304704225614 -40.6095584602792,-71.7186628804917 -40.6098371992503,-71.7182980065455 -40.6008385029151,-71.7301039687054 -40.600559851945,-71.7304704225614 -40.6095584602792))","269,5501",998293.914449592,"1000","269,5501"
"POLYGON ((-71.7186628804917 -40.6098371992503,-71.70685517366 -40.6101147326894,-71.7064918797075 -40.6011159487331,-71.7182980065455 -40.6008385029151,-71.7186628804917 -40.6098371992503))","270,5501",998305.154326226,"1000","270,5501"
"POLYGON ((-71.70685517366 -40.6101147326894,-71.6950473027778 -40.6103910605478,-71.6946855889026 -40.6013921893503,-71.7064918797075 -40.6011159487331,-71.70685517366 -40.6101147326894))","271,5501",998316.345501542,"1000","271,5501"
"POLYGON ((-71.6950473027778 -40.6103910605478,-71.6832392685567 -40.610666182777,-71.6828791348422 -40.6016672247182,-71.6946855889026 -40.6013921893503,-71.6950473027778 -40.6103910605478))","272,5501",998327.487972547,"1000","272,5501"
"POLYGON ((-71.6832392685567 -40.610666182777,-71.6714310717085 -40.6109400993283,-71.6710725182376 -40.6019410547882,-71.6828791348422 -40.6016672247182,-71.6832392685567 -40.610666182777))","273,5501",998338.581736826,"1000","273,5501"
"POLYGON ((-71.6714310717085 -40.6109400993283,-71.6596227129448 -40.6112128101539,-71.6592657398 -40.6022136795124,-71.6710725182376 -40.6019410547882,-71.6714310717085 -40.6109400993283))","274,5501",998349.626791262,"1000","274,5501"
"POLYGON ((-71.6596227129448 -40.6112128101539,-71.6478141929775 -40.6114843152056,-71.6474588002411 -40.6024850988428,-71.6592657398 -40.6022136795124,-71.6596227129448 -40.6112128101539))","275,5501",998360.623136433,"1000","275,5501"
"POLYGON ((-71.6478141929775 -40.6114843152056,-71.6360055125184 -40.6117546144358,-71.6356517002722 -40.6027553127317,-71.6474588002411 -40.6024850988428,-71.6478141929775 -40.6114843152056))","276,5501",998371.570766264,"1000","276,5501"
"POLYGON ((-71.6360055125184 -40.6117546144358,-71.6241966722794 -40.6120237077969,-71.623844440605 -40.6030243211315,-71.6356517002722 -40.6027553127317,-71.6360055125184 -40.6117546144358))","277,5501",998382.469684363,"1000","277,5501"
"POLYGON ((-71.6241966722794 -40.6120237077969,-71.6123876729726 -40.6122915952416,-71.612037021951 -40.603292123995,-71.623844440605 -40.6030243211315,-71.6241966722794 -40.6120237077969))","278,5501",998393.319882451,"1000","278,5501"
"POLYGON ((-71.6123876729726 -40.6122915952416,-71.60057851531 -40.6125582767227,-71.600229445022 -40.603558721275,-71.612037021951 -40.603292123995,-71.6123876729726 -40.6122915952416))","279,5501",998404.121361742,"1000","279,5501"
"POLYGON ((-71.60057851531 -40.6125582767227,-71.5887692000036 -40.6128237521935,-71.5884217105297 -40.6038241129248,-71.600229445022 -40.603558721275,-71.60057851531 -40.6125582767227))","280,5501",998414.874120182,"1000","280,5501"
"POLYGON ((-71.5887692000036 -40.6128237521935,-71.5769597277658 -40.6130880216071,-71.576613819186 -40.6040882988976,-71.5884217105297 -40.6038241129248,-71.5887692000036 -40.6128237521935))","281,5501",998425.578155505,"1000","281,5501"
"POLYGON ((-71.5769597277658 -40.6130880216071,-71.5651500993086 -40.6133510849172,-71.5648057717025 -40.604351279147,-71.576613819186 -40.6040882988976,-71.5769597277658 -40.6130880216071))","282,5501",998436.233464777,"1000","282,5501"
"POLYGON ((-71.5651500993086 -40.6133510849172,-71.5533403153444 -40.6136129420774,-71.5529975687914 -40.6046130536267,-71.5648057717025 -40.604351279147,-71.5651500993086 -40.6133510849172))","283,5501",998446.84004576,"1000","283,5501"
"POLYGON ((-71.5533403153444 -40.6136129420774,-71.5415303765856 -40.6138735930417,-71.5411892111646 -40.6048736222908,-71.5529975687914 -40.6046130536267,-71.5533403153444 -40.6136129420774))","284,5501",998457.397896587,"1000","284,5501"
"POLYGON ((-71.5415303765856 -40.6138735930417,-71.5297202837445 -40.6141330377643,-71.5293806995342 -40.6051329850933,-71.5411892111646 -40.6048736222908,-71.5415303765856 -40.6138735930417))","285,5501",998467.907016869,"1000","285,5501"
"POLYGON ((-71.5297202837445 -40.6141330377643,-71.5179100375336 -40.6143912761995,-71.5175720346121 -40.6053911419887,-71.5293806995342 -40.6051329850933,-71.5297202837445 -40.6141330377643))","286,5501",998478.367402309,"1000","286,5501"
"POLYGON ((-71.5179100375336 -40.6143912761995,-71.5060996386654 -40.6146483083019,-71.5057632171107 -40.6056480929317,-71.5175720346121 -40.6053911419887,-71.5179100375336 -40.6143912761995))","287,5501",998488.779053105,"1000","287,5501"
"POLYGON ((-71.5060996386654 -40.6146483083019,-71.4942890878526 -40.6149041340262,-71.4939542477421 -40.6059038378769,-71.5057632171107 -40.6056480929317,-71.5060996386654 -40.6146483083019))","288,5501",998499.141964984,"1000","288,5501"
"POLYGON ((-71.4942890878526 -40.6149041340262,-71.4824783858077 -40.6151587533276,-71.4821451272186 -40.6061583767794,-71.4939542477421 -40.6059038378769,-71.4942890878526 -40.6149041340262))","289,5501",998509.456135797,"1000","289,5501"
"POLYGON ((-71.4824783858077 -40.6151587533276,-71.4706675332435 -40.6154121661612,-71.4703358562526 -40.6064117095945,-71.4821451272186 -40.6061583767794,-71.4824783858077 -40.6151587533276))","290,5501",998519.721565124,"1000","290,5501"
"POLYGON ((-71.4706675332435 -40.6154121661612,-71.4588565308726 -40.6156643724824,-71.4585264355563 -40.6066638362776,-71.4703358562526 -40.6064117095945,-71.4706675332435 -40.6154121661612))","291,5501",998529.938254543,"1000","291,5501"
"POLYGON ((-71.4588565308726 -40.6156643724824,-71.447045379408 -40.6159153722468,-71.4467168658424 -40.6069147567843,-71.4585264355563 -40.6066638362776,-71.4588565308726 -40.6156643724824))","292,5501",998540.10619306,"1000","292,5501"
"POLYGON ((-71.447045379408 -40.6159153722468,-71.4352340795624 -40.6161651654104,-71.4349071478232 -40.6071644710706,-71.4467168658424 -40.6069147567843,-71.447045379408 -40.6159153722468))","293,5501",998550.225384141,"1000","293,5501"
"POLYGON ((-71.4352340795624 -40.6161651654104,-71.4234226320489 -40.6164137519291,-71.4230972822114 -40.6074129790925,-71.4349071478232 -40.6071644710706,-71.4352340795624 -40.6161651654104))","294,5501",998560.29582721,"1000","294,5501"
"POLYGON ((-71.4234226320489 -40.6164137519291,-71.4116110375804 -40.6166611317593,-71.4112872697196 -40.6076602808063,-71.4230972822114 -40.6074129790925,-71.4234226320489 -40.6164137519291))","295,5501",998570.317518666,"1000","295,5501"
"POLYGON ((-71.4116110375804 -40.6166611317593,-71.3997992968699 -40.6169073048573,-71.3994771110604 -40.6079063761684,-71.4112872697196 -40.6076602808063,-71.4116110375804 -40.6166611317593))","296,5501",998580.290454995,"1000","296,5501"
"POLYGON ((-71.3997992968699 -40.6169073048573,-71.3879874106306 -40.61715227118,-71.3876668069466 -40.6081512651357,-71.3994771110604 -40.6079063761684,-71.3997992968699 -40.6169073048573))","297,5501",998590.21463569,"1000","297,5501"
"POLYGON ((-71.3879874106306 -40.61715227118,-71.3761753795755 -40.6173960306841,-71.375856358091 -40.608394947665,-71.3876668069466 -40.6081512651357,-71.3879874106306 -40.61715227118))","298,5501",998600.090058055,"1000","298,5501"
"POLYGON ((-71.3761753795755 -40.6173960306841,-71.3643632044179 -40.6176385833269,-71.3640457652064 -40.6086374237135,-71.375856358091 -40.608394947665,-71.3761753795755 -40.6173960306841))","299,5501",998609.916721976,"1000","299,5501"
"POLYGON ((-71.3643632044179 -40.6176385833269,-71.3525508858711 -40.6178799290656,-71.3522350290057 -40.6088786932384,-71.3640457652064 -40.6086374237135,-71.3643632044179 -40.6176385833269))","300,5501",998619.6946237,"1000","300,5501"
"POLYGON ((-71.3525508858711 -40.6178799290656,-71.3407384246483 -40.6181200678578,-71.3404241502019 -40.6091187561975,-71.3522350290057 -40.6088786932384,-71.3525508858711 -40.6178799290656))","301,5501",998629.423763115,"1000","301,5501"
"POLYGON ((-71.3407384246483 -40.6181200678578,-71.328925821463 -40.6183589996612,-71.3286131295079 -40.6093576125484,-71.3404241502019 -40.6091187561975,-71.3407384246483 -40.6181200678578))","302,5501",998639.104135343,"1000","302,5501"
"POLYGON ((-71.328925821463 -40.6183589996612,-71.3171130770285 -40.6185967244337,-71.3168019676369 -40.6095952622491,-71.3286131295079 -40.6093576125484,-71.328925821463 -40.6183589996612))","303,5501",998648.73574312,"1000","303,5501"
"POLYGON ((-71.3171130770285 -40.6185967244337,-71.3053001920583 -40.6188332421337,-71.3049906653019 -40.6098317052578,-71.3168019676369 -40.6095952622491,-71.3171130770285 -40.6185967244337))","304,5501",998658.318579738,"1000","304,5501"
"POLYGON ((-71.3053001920583 -40.6188332421337,-71.293487167266 -40.6190685527193,-71.2931792232162 -40.6100669415329,-71.3049906653019 -40.6098317052578,-71.3053001920583 -40.6188332421337))","305,5501",998667.8526455,"1000","305,5501"
"POLYGON ((-71.293487167266 -40.6190685527193,-71.2816740033652 -40.6193026561493,-71.2813676420928 -40.610300971033,-71.2931792232162 -40.6100669415329,-71.293487167266 -40.6190685527193))","306,5501",998677.337937944,"1000","306,5501"
"POLYGON ((-71.2816740033652 -40.6193026561493,-71.2698607010694 -40.6195355523824,-71.2695559226452 -40.610533793717,-71.2813676420928 -40.610300971033,-71.2816740033652 -40.6193026561493))","307,5501",998686.774457298,"1000","307,5501"
"POLYGON ((-71.2698607010694 -40.6195355523824,-71.2580472610924 -40.6197672413776,-71.2577440655866 -40.6107654095439,-71.2695559226452 -40.610533793717,-71.2698607010694 -40.6195355523824))","308,5501",998696.162198784,"1000","308,5501"
"POLYGON ((-71.2580472610924 -40.6197672413776,-71.246233684148 -40.6199977230942,-71.2459320716305 -40.6109958184729,-71.2577440655866 -40.6107654095439,-71.2580472610924 -40.6197672413776))","309,5501",998705.501162995,"1000","309,5501"
"POLYGON ((-71.246233684148 -40.6199977230942,-71.2344199709498 -40.6202269974916,-71.2341199414902 -40.6112250204636,-71.2459320716305 -40.6109958184729,-71.246233684148 -40.6199977230942))","310,5501",998714.791346426,"1000","310,5501"
